['0', '6', 47, 45, [2, 1, 8, 4, 0, 0, 0, 1, 1, 0, 0, 4, 6, 0, 5, 2, 2, 3, 3, 7, 2, 9, 0, 0, 2, 2, 4, 0, 2, 0, 0, 5, 6, 7, 3, 0, 2, 1, 0, 2, 7, 0, 10, 1, 0, 6, 5, 0, 1, 4, 0, 0, 3, 0, 1, 0, 1, 2, 3, 3], [3, 0, 10, 4, 0, 9, 8, 3, 10, 3, 0, 7, 8, 0, 8, 0, 2, 0, 2, 4, 2, 6, 3, 2, 1, 4, 4, 5, 1, 0, 0, 7, 9, 7, 3, 0, 0, 3, 0, 2, 2, 2, 10, 3, 3, 5, 9, 4, 0, 2, 1, 0, 1, 2, 1, 0, 0, 0, 3, 3]]
['23', '0', 50, 51, [3, 0, 10, 4, 0, 9, 8, 3, 10, 3, 0, 7, 8, 0, 8, 0, 2, 0, 2, 4, 2, 6, 3, 2, 1, 4, 4, 5, 1, 0, 0, 7, 9, 7, 3, 0, 0, 3, 0, 2, 2, 2, 10, 3, 3, 5, 9, 4, 0, 2, 1, 0, 1, 2, 1, 0, 0, 0, 3, 3], [3, 0, 2, 5, 0, 9, 7, 5, 10, 6, 2, 6, 10, 3, 5, 0, 0, 0, 5, 1, 2, 5, 0, 6, 1, 5, 5, 4, 0, 7, 0, 8, 7, 6, 5, 3, 0, 3, 2, 0, 2, 0, 7, 3, 3, 7, 10, 1, 1, 0, 0, 0, 1, 5, 1, 0, 2, 0, 2, 5]]
['19', '23', 80, 78, [3, 0, 2, 5, 0, 9, 7, 5, 10, 6, 2, 6, 10, 3, 5, 0, 0, 0, 5, 1, 2, 5, 0, 6, 1, 5, 5, 4, 0, 7, 0, 8, 7, 6, 5, 3, 0, 3, 2, 0, 2, 0, 7, 3, 3, 7, 10, 1, 1, 0, 0, 0, 1, 5, 1, 0, 2, 0, 2, 5], [3, 1, 9, 6, 3, 8, 5, 5, 6, 5, 7, 6, 1, 0, 3, 1, 0, 1, 8, 4, 3, 6, 0, 3, 4, 7, 3, 7, 0, 6, 0, 5, 4, 8, 4, 6, 9, 6, 0, 0, 0, 0, 9, 0, 5, 5, 8, 1, 3, 1, 8, 0, 3, 6, 10, 2, 0, 0, 0, 5]]
['29', '19', 80, 81, [3, 1, 9, 6, 3, 8, 5, 5, 6, 5, 7, 6, 1, 0, 3, 1, 0, 1, 8, 4, 3, 6, 0, 3, 4, 7, 3, 7, 0, 6, 0, 5, 4, 8, 4, 6, 9, 6, 0, 0, 0, 0, 9, 0, 5, 5, 8, 1, 3, 1, 8, 0, 3, 6, 10, 2, 0, 0, 0, 5], [2, 2, 8, 7, 6, 5, 8, 6, 6, 7, 5, 6, 0, 0, 3, 0, 0, 4, 9, 5, 3, 2, 0, 5, 3, 5, 4, 6, 8, 9, 0, 5, 6, 6, 4, 9, 5, 4, 3, 5, 0, 2, 6, 0, 5, 4, 8, 1, 2, 0, 6, 2, 5, 3, 10, 2, 3, 2, 10, 3]]
['24', '29', 101, 100, [2, 2, 8, 7, 6, 5, 8, 6, 6, 7, 5, 6, 0, 0, 3, 0, 0, 4, 9, 5, 3, 2, 0, 5, 3, 5, 4, 6, 8, 9, 0, 5, 6, 6, 4, 9, 5, 4, 3, 5, 0, 2, 6, 0, 5, 4, 8, 1, 2, 0, 6, 2, 5, 3, 10, 2, 3, 2, 10, 3], [2, 2, 9, 9, 3, 6, 8, 7, 6, 3, 5, 6, 0, 0, 1, 1, 2, 4, 7, 5, 3, 3, 0, 5, 0, 8, 3, 7, 4, 9, 8, 0, 4, 6, 3, 9, 5, 3, 4, 5, 2, 0, 6, 6, 7, 4, 5, 1, 1, 0, 7, 0, 4, 6, 3, 1, 4, 1, 10, 0]]
['12', '24', 116, 114, [2, 2, 9, 9, 3, 6, 8, 7, 6, 3, 5, 6, 0, 0, 1, 1, 2, 4, 7, 5, 3, 3, 0, 5, 0, 8, 3, 7, 4, 9, 8, 0, 4, 6, 3, 9, 5, 3, 4, 5, 2, 0, 6, 6, 7, 4, 5, 1, 1, 0, 7, 0, 4, 6, 3, 1, 4, 1, 10, 0], [3, 2, 10, 7, 6, 9, 8, 5, 6, 3, 3, 8, 0, 0, 1, 1, 5, 3, 8, 2, 3, 3, 1, 8, 0, 8, 3, 7, 1, 6, 10, 0, 1, 6, 2, 9, 4, 3, 4, 5, 0, 0, 7, 4, 4, 7, 6, 0, 1, 0, 1, 0, 4, 3, 3, 0, 2, 0, 10, 0]]
['31', '12', 125, 126, [3, 2, 10, 7, 6, 9, 8, 5, 6, 3, 3, 8, 0, 0, 1, 1, 5, 3, 8, 2, 3, 3, 1, 8, 0, 8, 3, 7, 1, 6, 10, 0, 1, 6, 2, 9, 4, 3, 4, 5, 0, 0, 7, 4, 4, 7, 6, 0, 1, 0, 1, 0, 4, 3, 3, 0, 2, 0, 10, 0], [0, 1, 1, 3, 9, 9, 6, 6, 8, 3, 5, 9, 0, 0, 3, 2, 6, 5, 8, 2, 7, 6, 1, 5, 0, 9, 3, 3, 3, 8, 10, 1, 0, 7, 0, 9, 2, 6, 10, 9, 0, 5, 6, 4, 6, 9, 6, 3, 4, 3, 3, 0, 4, 6, 6, 0, 4, 6, 9, 0]]
['16', '31', 131, 129, [0, 1, 1, 3, 9, 9, 6, 6, 8, 3, 5, 9, 0, 0, 3, 2, 6, 5, 8, 2, 7, 6, 1, 5, 0, 9, 3, 3, 3, 8, 10, 1, 0, 7, 0, 9, 2, 6, 10, 9, 0, 5, 6, 4, 6, 9, 6, 3, 4, 3, 3, 0, 4, 6, 6, 0, 4, 6, 9, 0], [3, 0, 0, 2, 9, 7, 8, 3, 7, 3, 10, 6, 3, 3, 10, 1, 1, 5, 10, 4, 7, 8, 4, 5, 0, 9, 4, 1, 3, 7, 10, 1, 0, 9, 5, 9, 0, 7, 10, 9, 0, 6, 6, 1, 8, 7, 6, 2, 5, 0, 6, 0, 7, 3, 9, 0, 1, 8, 10, 1]]
['22', '16', 161, 162, [3, 0, 0, 2, 9, 7, 8, 3, 7, 3, 10, 6, 3, 3, 10, 1, 1, 5, 10, 4, 7, 8, 4, 5, 0, 9, 4, 1, 3, 7, 10, 1, 0, 9, 5, 9, 0, 7, 10, 9, 0, 6, 6, 1, 8, 7, 6, 2, 5, 0, 6, 0, 7, 3, 9, 0, 1, 8, 10, 1], [8, 0, 0, 3, 10, 6, 7, 8, 9, 5, 0, 9, 9, 9, 5, 4, 0, 8, 7, 2, 10, 9, 4, 4, 5, 7, 5, 1, 3, 9, 9, 3, 0, 9, 3, 9, 0, 4, 10, 8, 1, 6, 9, 0, 9, 9, 6, 0, 4, 0, 3, 0, 7, 2, 8, 8, 0, 4, 10, 3]]
['17', '22', 173, 171, [8, 0, 0, 3, 10, 6, 7, 8, 9, 5, 0, 9, 9, 9, 5, 4, 0, 8, 7, 2, 10, 9, 4, 4, 5, 7, 5, 1, 3, 9, 9, 3, 0, 9, 3, 9, 0, 4, 10, 8, 1, 6, 9, 0, 9, 9, 6, 0, 4, 0, 3, 0, 7, 2, 8, 8, 0, 4, 10, 3], [9, 0, 0, 6, 10, 5, 7, 8, 10, 4, 0, 9, 6, 6, 6, 9, 3, 8, 8, 5, 8, 9, 3, 2, 5, 9, 4, 4, 5, 9, 8, 6, 0, 9, 0, 9, 1, 3, 10, 9, 3, 4, 7, 6, 9, 6, 3, 0, 9, 1, 4, 0, 3, 0, 7, 9, 0, 1, 6, 4]]
